Absolute path;Relative path;Class
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0274.txt;..\dataset\good\0274.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0275.txt;..\dataset\good\0275.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0276.txt;..\dataset\good\0276.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0277.txt;..\dataset\good\0277.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0278.txt;..\dataset\good\0278.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0279.txt;..\dataset\good\0279.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0280.txt;..\dataset\good\0280.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0281.txt;..\dataset\good\0281.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0282.txt;..\dataset\good\0282.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0283.txt;..\dataset\good\0283.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0284.txt;..\dataset\good\0284.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0285.txt;..\dataset\good\0285.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0286.txt;..\dataset\good\0286.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0287.txt;..\dataset\good\0287.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0288.txt;..\dataset\good\0288.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0289.txt;..\dataset\good\0289.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0290.txt;..\dataset\good\0290.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0291.txt;..\dataset\good\0291.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0292.txt;..\dataset\good\0292.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0293.txt;..\dataset\good\0293.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0294.txt;..\dataset\good\0294.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0295.txt;..\dataset\good\0295.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0296.txt;..\dataset\good\0296.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0297.txt;..\dataset\good\0297.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0298.txt;..\dataset\good\0298.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0299.txt;..\dataset\good\0299.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0300.txt;..\dataset\good\0300.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0301.txt;..\dataset\good\0301.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0302.txt;..\dataset\good\0302.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0303.txt;..\dataset\good\0303.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0304.txt;..\dataset\good\0304.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0305.txt;..\dataset\good\0305.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0306.txt;..\dataset\good\0306.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0307.txt;..\dataset\good\0307.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0308.txt;..\dataset\good\0308.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0309.txt;..\dataset\good\0309.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0310.txt;..\dataset\good\0310.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0311.txt;..\dataset\good\0311.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0312.txt;..\dataset\good\0312.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0313.txt;..\dataset\good\0313.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0314.txt;..\dataset\good\0314.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0315.txt;..\dataset\good\0315.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0316.txt;..\dataset\good\0316.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0317.txt;..\dataset\good\0317.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0318.txt;..\dataset\good\0318.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0319.txt;..\dataset\good\0319.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0320.txt;..\dataset\good\0320.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0321.txt;..\dataset\good\0321.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0322.txt;..\dataset\good\0322.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0323.txt;..\dataset\good\0323.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0324.txt;..\dataset\good\0324.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0325.txt;..\dataset\good\0325.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0326.txt;..\dataset\good\0326.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0327.txt;..\dataset\good\0327.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0328.txt;..\dataset\good\0328.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0329.txt;..\dataset\good\0329.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0330.txt;..\dataset\good\0330.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0331.txt;..\dataset\good\0331.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0332.txt;..\dataset\good\0332.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0333.txt;..\dataset\good\0333.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0334.txt;..\dataset\good\0334.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0335.txt;..\dataset\good\0335.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0336.txt;..\dataset\good\0336.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0337.txt;..\dataset\good\0337.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0338.txt;..\dataset\good\0338.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0339.txt;..\dataset\good\0339.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0340.txt;..\dataset\good\0340.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0341.txt;..\dataset\good\0341.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0342.txt;..\dataset\good\0342.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0343.txt;..\dataset\good\0343.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0344.txt;..\dataset\good\0344.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0345.txt;..\dataset\good\0345.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0346.txt;..\dataset\good\0346.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0347.txt;..\dataset\good\0347.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0348.txt;..\dataset\good\0348.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0349.txt;..\dataset\good\0349.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0350.txt;..\dataset\good\0350.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0351.txt;..\dataset\good\0351.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0352.txt;..\dataset\good\0352.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0353.txt;..\dataset\good\0353.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0354.txt;..\dataset\good\0354.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0355.txt;..\dataset\good\0355.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0356.txt;..\dataset\good\0356.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0357.txt;..\dataset\good\0357.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0358.txt;..\dataset\good\0358.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0359.txt;..\dataset\good\0359.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0360.txt;..\dataset\good\0360.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0361.txt;..\dataset\good\0361.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0362.txt;..\dataset\good\0362.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0363.txt;..\dataset\good\0363.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0364.txt;..\dataset\good\0364.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0365.txt;..\dataset\good\0365.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0366.txt;..\dataset\good\0366.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0367.txt;..\dataset\good\0367.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0368.txt;..\dataset\good\0368.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0369.txt;..\dataset\good\0369.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0370.txt;..\dataset\good\0370.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0371.txt;..\dataset\good\0371.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0372.txt;..\dataset\good\0372.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0373.txt;..\dataset\good\0373.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0374.txt;..\dataset\good\0374.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0375.txt;..\dataset\good\0375.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0376.txt;..\dataset\good\0376.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0377.txt;..\dataset\good\0377.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0378.txt;..\dataset\good\0378.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0379.txt;..\dataset\good\0379.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0380.txt;..\dataset\good\0380.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0381.txt;..\dataset\good\0381.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0382.txt;..\dataset\good\0382.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0383.txt;..\dataset\good\0383.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0384.txt;..\dataset\good\0384.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0385.txt;..\dataset\good\0385.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0386.txt;..\dataset\good\0386.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0387.txt;..\dataset\good\0387.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0388.txt;..\dataset\good\0388.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0389.txt;..\dataset\good\0389.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0390.txt;..\dataset\good\0390.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0391.txt;..\dataset\good\0391.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0392.txt;..\dataset\good\0392.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0393.txt;..\dataset\good\0393.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0394.txt;..\dataset\good\0394.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0395.txt;..\dataset\good\0395.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0396.txt;..\dataset\good\0396.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0397.txt;..\dataset\good\0397.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0398.txt;..\dataset\good\0398.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0399.txt;..\dataset\good\0399.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0400.txt;..\dataset\good\0400.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0401.txt;..\dataset\good\0401.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0402.txt;..\dataset\good\0402.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0403.txt;..\dataset\good\0403.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0404.txt;..\dataset\good\0404.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0405.txt;..\dataset\good\0405.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0406.txt;..\dataset\good\0406.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0407.txt;..\dataset\good\0407.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0408.txt;..\dataset\good\0408.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0409.txt;..\dataset\good\0409.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0410.txt;..\dataset\good\0410.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0411.txt;..\dataset\good\0411.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0412.txt;..\dataset\good\0412.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0413.txt;..\dataset\good\0413.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0414.txt;..\dataset\good\0414.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0415.txt;..\dataset\good\0415.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0416.txt;..\dataset\good\0416.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0417.txt;..\dataset\good\0417.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0418.txt;..\dataset\good\0418.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0419.txt;..\dataset\good\0419.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0420.txt;..\dataset\good\0420.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0421.txt;..\dataset\good\0421.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0422.txt;..\dataset\good\0422.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0423.txt;..\dataset\good\0423.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0424.txt;..\dataset\good\0424.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0425.txt;..\dataset\good\0425.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0426.txt;..\dataset\good\0426.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0427.txt;..\dataset\good\0427.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0428.txt;..\dataset\good\0428.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0429.txt;..\dataset\good\0429.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0430.txt;..\dataset\good\0430.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0431.txt;..\dataset\good\0431.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0432.txt;..\dataset\good\0432.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0433.txt;..\dataset\good\0433.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0434.txt;..\dataset\good\0434.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0435.txt;..\dataset\good\0435.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0436.txt;..\dataset\good\0436.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0437.txt;..\dataset\good\0437.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0438.txt;..\dataset\good\0438.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0439.txt;..\dataset\good\0439.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0440.txt;..\dataset\good\0440.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0441.txt;..\dataset\good\0441.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0442.txt;..\dataset\good\0442.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0443.txt;..\dataset\good\0443.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0444.txt;..\dataset\good\0444.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0445.txt;..\dataset\good\0445.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0446.txt;..\dataset\good\0446.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0447.txt;..\dataset\good\0447.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0448.txt;..\dataset\good\0448.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0449.txt;..\dataset\good\0449.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0450.txt;..\dataset\good\0450.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0451.txt;..\dataset\good\0451.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0452.txt;..\dataset\good\0452.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0453.txt;..\dataset\good\0453.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0454.txt;..\dataset\good\0454.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0455.txt;..\dataset\good\0455.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0456.txt;..\dataset\good\0456.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0457.txt;..\dataset\good\0457.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0458.txt;..\dataset\good\0458.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0459.txt;..\dataset\good\0459.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0460.txt;..\dataset\good\0460.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0461.txt;..\dataset\good\0461.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0462.txt;..\dataset\good\0462.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0463.txt;..\dataset\good\0463.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0464.txt;..\dataset\good\0464.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0465.txt;..\dataset\good\0465.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0466.txt;..\dataset\good\0466.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0467.txt;..\dataset\good\0467.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0468.txt;..\dataset\good\0468.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0469.txt;..\dataset\good\0469.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0470.txt;..\dataset\good\0470.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0471.txt;..\dataset\good\0471.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0472.txt;..\dataset\good\0472.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0473.txt;..\dataset\good\0473.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0474.txt;..\dataset\good\0474.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0475.txt;..\dataset\good\0475.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0476.txt;..\dataset\good\0476.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0477.txt;..\dataset\good\0477.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0478.txt;..\dataset\good\0478.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0479.txt;..\dataset\good\0479.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0480.txt;..\dataset\good\0480.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0481.txt;..\dataset\good\0481.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0482.txt;..\dataset\good\0482.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0483.txt;..\dataset\good\0483.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0484.txt;..\dataset\good\0484.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0485.txt;..\dataset\good\0485.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0486.txt;..\dataset\good\0486.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0487.txt;..\dataset\good\0487.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0488.txt;..\dataset\good\0488.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0489.txt;..\dataset\good\0489.txt;good
